journal_name,title,authors_raw,publication_date,year,doi,url,abstract,n_authors,citations,views,downloads,n_references,topic_label
Big Data and Cognitive Computing,Reconciling Tensions in Security Operations Centers a Paradox Theory Approach,"Saadallah, Mehdi; Shahim, Abbas; Khapova, Svetlana",2025/11,2025,10.3390/bdcc9110278,https://www.mdpi.com/2504-2289/9/11/278,"There is pressure on security operations centers (SOCs) from public and private industries as they are coping with the surge of cyberattacks, which is making the reconciliation of inherent organizational tensions a priority. This study surfaces two persistent tensions: (1) expediency versus authority, and (2) adaptability versus consistency that have remained underexplored in cybersecurity literature. We based the research on empirical data collected across three organizational settings, an international consumer packaged goods, a non-departmental public body based in the Netherlands, and a global managed security service provider. Thus, we reveal these not as isolated trade-offs but as paradoxes that must be continuously navigated within SOC operations. Built upon both empirical analysis and Paradox Theory, we develop a conceptual model that explains how SOCs reconcile these tensions through the strategic integration of artificial intelligence (AI), automation, and human expertise. Our model emphases that AI and automation do not replace human analysts; rather, they allow a new form of organizational balance, through mechanisms such as Dynamic Equilibrium and iterative integration. The model demonstrates how SOCs embed technological and human capabilities to sustain simultaneously agility, consistency, authority, and speed. By reframing AI integration as a process of paradox reconciliation, not as a resistance or automation alone, this study contributes new theoretical insight into the sociotechnical dynamics shaping the future of cybersecurity operations. Keywords: security operations centers; artificial intelligence; automation; paradoxical tensions; paradox theory",3,NA,NA,0,39,Otros
Big Data and Cognitive Computing,A Linguistic q-Rung Orthopair ELECTRE II Algorithm for Fuzzy Multi-Criteria Ontology Ranking,"Sooklall, Ameeth; Fonou-Dombeu, Jean Vincent",2025/11,2025,10.3390/bdcc9110277,https://www.mdpi.com/2504-2289/9/11/277,"In recent years, interest in the application of ontologies in various domains of knowledge has grown significantly. Ontologies are widely used in a myriad of areas, such as artificial intelligence, data integration, knowledge management, and the semantic web, to name but a few. However, despite the widespread adoption, there exist a range of problems associated with ontologies, such as the complexity and cognitive challenges associated with ontology engineering, design, and development. One of the solutions to these challenges is to reuse existing ontologies rather than developing new ontologies afresh for new applications. The reuse of ontologies that describe a knowledge domain is a complex task consisting of many aspects. One of the key aspects involves ranking ontologies to aid in their selection. Various techniques have been proposed for this task, but many of them fall short in their expressiveness and ability to capture the cognitive aspects of human-like decision-making processes. Furthermore, much of the existing research focuses on an objective approach to ontology ranking, but it is unquestionable that a wide range of aspects pertaining to the quality of an ontology simply cannot be captured in a quantitative manner. Existing ranking models fail to provide a robust and flexible canvas for facilitating qualitative ontology ranking and selection for reuse. To address the aforementioned shortcomings of existing ontology ranking approaches, this study proposes a novel algorithm for ranking ontologies that extends the Elimination and Choice Translating Reality (ELECTRE) multi-criteria decision-making method with the Linguistic q-Rung Orthopair Fuzzy Set (Lq-ROFS-ELECTRE II), allowing the expression of uncertainty in a more robust and precise manner. The new Lq-ROFS-ELECTRE II algorithm was applied to rank a set of 19 ontologies of the machine learning (ML) domain. The ML ontologies were evaluated using a set of seven qualitative criteria extracted from the Ontometric framework. The proposed Lq-ROFS-ELECTRE II algorithm was then applied to rank the 19 ontologies in light of the seven criteria. The ranking results obtained were compared against the quantitative rankings of the same 19 ontologies using the traditional ELECTRE II algorithm, and confirmed the validity of the ranking performed by the proposed Lq-ROFS-ELECTRE II algorithm and its effectiveness in the task of ontology ranking. Furthermore, a comparative analysis of the proposed Lq-ROFS-ELECTRE II against existing MCDM methods and other existing fuzzy ELECTRE II methods displayed its superior modeling capabilities that allow for more natural decision evaluation from subject experts in real-world applications and allow the decision-maker to have much flexibility in expressing their preferences. These capabilities of the Lq-ROFS-ELECTRE II algorithm make it applicable not only in ontology ranking, but in any domain where there exist decision-making scenarios that comprise multiple conflicting criteria under uncertainty. Keywords: multi-criteria decision-making; ELECTRE II; q-Rung Orthopair Fuzzy Sets; ontology; machine learning",2,NA,NA,0,56,Machine Learning
Big Data and Cognitive Computing,Demo-ToT: Enhancing the Reasoning Capabilities of AI Agent via Improved Demonstrations Retrieval Strategy,"Li, Jiahui; Ren, Bangbang; Zhang, Mengmeng; Chen, Honghui",2025/11,2025,10.3390/bdcc9110276,https://www.mdpi.com/2504-2289/9/11/276,"Innovative reasoning frameworks have been proposed to enhance the reasoning capabilities of AI agents, improving their performance in various tasks. However, most existing research has focused on enhancing designing frameworks for LLMs, with limited attention on leveraging in-context learning to boost their reasoning power. This paper proposes a novel approach, Demo-ToT, which enhances the Tree-of-Thought (ToT) reasoning framework by dynamically retrieving relevant demonstrations to improve reasoning accuracy. Various demonstration retrieval strategies, including vector similarity, sparse retrieval, and string similarity, were explored to identify the most effective methods for optimizing LLM performance. Experiments conducted across multiple benchmarks and language models of varying sizes demonstrated that Demo-ToT substantially enhanced the reasoning ability of smaller LLMs, achieving performance comparable to or even surpassing that of much larger models such as GPT-4. Keywords: large language models; demonstration learning; tree-of-thought",4,NA,NA,0,31,IA Generativa
Big Data and Cognitive Computing,"LizAI XT—AI-Accelerated Management Platform for Complex Healthcare Data at Scale, Beyond EMR/EHR and Dashboards","Nguyen, Trung Tin; Elmaleh, David Raphael",2025/11,2025,10.3390/bdcc9110275,https://www.mdpi.com/2504-2289/9/11/275,"In this study, we present LizAI XT, an AI-powered platform designed to automate the structuring, anonymization, and semantic integration of large-scale healthcare data from diverse sources, into one comprehensive table or any designated forms, based on diseases, clinical variables, and/or other defined parameters, beyond the creation of a dashboard or visualization. We evaluate the platform’s performance on a cluster of 4x NVIDIA A30 GPU 24GB, with 16 diseases—from deathly cancer and COPD, to conventional ones—ear infections, including a total 16,000 patients, ∼115,000 medical files, and ∼800 clinical variables. LizAI XT structures data from thousands of files into sets of variables for each disease in one file, achieving > 95.0% overall accuracy, while providing exceptional outputs in complicated cases of cancers (99.1%), COPD (98.89%), and asthma (98.12%), without model-overfitting. Data retrieval is sub-second for a variable per patient with a minimal GPU power, which can significantly be improved on more powerful GPUs. LizAI XT uniquely enables fully client-controlled data, complying with strict data security and privacy regulations per region/nation. Our advances complement the existing EMR/EHR, AWS HealthLake, and Google Vertex AI platforms, for healthcare data management and AI development, with large-scalability and expansion at any levels of HMOs, clinics, pharma, and government. Keywords: healthcare data management; data mega-structure; data semantic search; AI; machine learning; precision medicine; LizAI XT; EMR; EHR",2,NA,NA,0,47,Machine Learning
Big Data and Cognitive Computing,RE-XswinUnet: Rotary Positional Encoding and Inter-Slice Contextual Connections for Multi-Organ Segmentation,"Yang, Hang; Yang, Chuanghua; Yang, Dan; Hang, Xiaojing; Liu, Wu",2025/11,2025,10.3390/bdcc9110274,https://www.mdpi.com/2504-2289/9/11/274,"Medical image segmentation has been a central research focus in deep learning, but methods based on convolutions have limitations in modeling the long-range validity of images. To overcome this issue, hybrid CNN-Transformer architectures have been explored, with SwinUNet being a classic approach. However, SwinUNet still faces challenges such as insufficient modeling of relative position information, limited feature fusion capabilities in skip connections, and the loss of translational invariance caused by Patch Merging. To overcome these limitations, the architecture RE-XswinUnet is presented as a novel solution for medical image segmentation. In our design, relative position biases are replaced with rotary position embedding to enhance the model’s ability to extract detailed information. During the decoding stage, XskipNet is designed to improve cross-scale feature fusion and learning capabilities. Additionally, an SCAR Block downsampling module is incorporated to preserve translational invariance more effectively. The experimental results demonstrate that RE-XswinUnet achieves improvements of 2.65% and 0.95% in Dice coefficients on the Synapse multi-organ and ACDC datasets, respectively, validating its superiority in medical image segmentation tasks. Keywords: deep learning; medical image segmentation; multi-organ CT; SwinUNet; RoPE",5,NA,NA,0,57,Machine Learning
Big Data and Cognitive Computing,Explainable Multi-Hop Question Answering: A Rationale-Based Approach,"Han, Kyubeen; Jang, Youngjin; Kim, Harksoo",2025/11,2025,10.3390/bdcc9110273,https://www.mdpi.com/2504-2289/9/11/273,"Multi-hop question answering tasks involve identifying relevant supporting sentences from a given set of documents, which serve as the rationale for deriving answers. Most research in this area consists of two main components: a rationale identification module and a reader module. Since the rationale identification module often relies on retrieval models or supervised learning, annotated rationales are typically essential. This reliance on annotations, however, creates challenges when adapting to open-domain settings. Moreover, when models are trained on annotated rationales, explainable artificial intelligence (XAI) requires clear explanations of how the model arrives at these rationales. Consequently, traditional multi-hop question answering (QA) approaches that depend on annotated rationales are ill-suited for XAI, which demands transparency in the model’s reasoning process. To address this issue, we propose a rationale reasoning framework that can effectively infer rationales and clearly demonstrate the model’s reasoning process, even in open-domain environments without annotations. The proposed model is applicable to various tasks without structural constraints, and experimental results demonstrate its significantly improved rationale reasoning capabilities in multi-hop question answering, relation extraction, and sentence classification tasks. Keywords: unsupervised learning; machine reading comprehension; multi-hop question answering; explainable AI; rationale inference",3,NA,NA,0,51,Machine Learning
Big Data and Cognitive Computing,AI–Big Data Analytics Platform for Energy Forecasting in Modern Power Systems,"Santos-Dominguez, Martin; Hernandez Flores, Nicasio; Parra-Ramirez, Isaac Alberto; Arroyo-Figueroa, Gustavo",2025/11,2025,10.3390/bdcc9110272,https://www.mdpi.com/2504-2289/9/11/272,"Big Data Analytics is vital for power grids, as it empowers informed decision-making, anticipates potential operational and maintenance issues, optimizes grid management, supports renewable energy integration, ultimately reduces costs, improves customer service, monitors consumer behavior, and offers new services. This paper describes the AI–Big Data Analytics Architecture based on a data lake architecture that uses a reduced and customized set of Hadoop and Spark as a cost-effective, on-premises alternative for advanced data analytics in power systems. As a case study, a comparative analysis of electricity price forecasting models in the day-ahead market for nodes of the Mexican national electrical system using statistical, machine learning, and deep learning models, is presented. To build and select the best forecasting model, a data science and machine learning methodology is used. The results show that the Gradient Boosting and Support Vector Regression models presented the best performance, with a Mean Absolute Percentage Error (MAPE) between 1% and 4% for five-day-ahead electricity price forecasting. The implementation of the best forecasting model into the Big Data Analytics Platform allows the automation of the calculation of the local electricity price forecast per node (every 24, 72, or 120 h) and its display in a comparative dashboard with actual and forecasted data for decision-making on demand. The proposed architecture is a valuable tool that allows the future implementation of intelligent energy forecasting models in power grids, such as load demand, fuel prices, power generation, and consumption, among others. Keywords: big data analytics; big data architecture; data lake; artificial intelligence; machine learning; energy forecasting; electricity price; power systems",4,NA,NA,0,51,Machine Learning
Big Data and Cognitive Computing,Scalable Predictive Modeling for Hospitalization Prioritization: A Hybrid Batch–Streaming Approach,"Berros, Nisrine; Filaly, Youness; El Mendili, Fatna; El Bouzekri El Idrissi, Younes",2025/11,2025,10.3390/bdcc9110271,https://www.mdpi.com/2504-2289/9/11/271,"Healthcare systems worldwide have faced unprecedented pressure during crises such as the COVID-19 pandemic, exposing limits in managing scarce hospital resources. Many predictive models remain static, unable to adapt to new variants, shifting conditions, or diverse patient populations. This work proposes a dynamic prioritization framework that recalculates severity scores in batch mode when new factors appear and applies them instantly through a streaming pipeline to incoming patients. Unlike approaches focused only on fixed mortality or severity risks, our model integrates dual datasets (survivors and non-survivors) to refine feature selection and weighting, enhancing robustness. Built on a big data infrastructure (Spark/Databricks), it ensures scalability and responsiveness, even with millions of records. Experimental results confirm the effectiveness of this architecture: The artificial neural network (ANN) achieved 98.7% accuracy, with higher precision and recall than traditional models, while random forest and logistic regression also showed strong AUC values. Additional tests, including temporal validation and real-time latency simulation, demonstrated both stability over time and feasibility for deployment in near-real-world conditions. By combining adaptability, robustness, and scalability, the proposed framework offers a methodological contribution to healthcare analytics, supporting fair and effective hospitalization prioritization during pandemics and other public health emergencies. Keywords: hybrid batch–streaming ML pipeline; dynamic severity scoring; dual-dataset calibration; scalable healthcare analytics",4,NA,NA,0,31,Machine Learning
Big Data and Cognitive Computing,Network Traffic Analysis Based on Graph Neural Networks: A Scoping Review,"Wang, Ruonan; Zhao, Jinjing; Zhang, Hongzheng; He, Liqiang; Li, Hu; Huang, Minhuan",2025/11,2025,10.3390/bdcc9110270,https://www.mdpi.com/2504-2289/9/11/270,"Network traffic analysis is crucial for understanding network behavior and identifying underlying applications, protocols, and service groups. The increasing complexity of network environments, driven by the evolution of the Internet, poses significant challenges to traditional analytical approaches. Graph Neural Networks (GNNs) have recently garnered considerable attention in network traffic analysis due to their ability to model complex relationships within network flows and between communicating entities. This scoping review systematically surveys major academic databases, employing predefined eligibility criteria to identify and synthesize key research in the field, following the Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Reviews (PRISMA-ScR) methodology. We present a comprehensive overview of a generalized architecture for GNN-based traffic analysis and categorize recent methods into three primary types: node prediction, edge prediction, and graph prediction. We discuss challenges in network traffic analysis, summarize solutions from various methods, and provide practical recommendations for model selection. This review also compiles publicly available datasets and open-source code, serving as valuable resources for further research. Finally, we outline future research directions to advance this field. This work offers an updated understanding of GNN applications in network traffic analysis and provides practical guidance for researchers and practitioners. Keywords: network traffic analysis; network security; graph neural networks; graph feature aggregation; graph-based methods",6,NA,NA,0,124,Machine Learning
Big Data and Cognitive Computing,"Correction: Jiang et al. Assessing the Transformation of Armed Conflict Types: A Dynamic Approach. Big Data Cogn. Comput. 2025, 9, 123","Jiang, Dong; Zhuo, Jun; Fan, Peiwei; Ding, Fangyu; Hao, Mengmeng; Chen, Shuai; Dong, Jiping; Wu, Jiajie",2025/11,2025,10.3390/bdcc9110269,https://www.mdpi.com/2504-2289/9/11/269,There was an error in the original publication [...],8,NA,NA,0,1,Otros
Big Data and Cognitive Computing,Adaptive Segmentation and Statistical Analysis for Multivariate Big Data Forecasting,"Fomo, Desmond; Sato, Aki-Hiro",2025/11,2025,10.3390/bdcc9110268,https://www.mdpi.com/2504-2289/9/11/268,"Forecasting high-volume, univariate, and multivariate longitudinal data streams is a critical challenge in Big Data systems, especially with constrained computational resources and pronounced data variability. However, existing approaches often neglect multivariate statistical complexity (e.g., covariance, skewness, kurtosis) of multivariate time series or rely on recency-only windowing that discards informative historical fluctuation patterns, limiting robustness under strict resource budgets. This work makes two core contributions to big data forecasting. First, we establish a formal, multi-dimensional framework for quantifying “data bigness” across statistical, computational, and algorithmic complexities, providing a rigorous foundation for analyzing resource-constrained problems. Second, guided by this framework, we extend and validate the Adaptive High-Fluctuation Recursive Segmentation (AHFRS) algorithm for multivariate time series. By incorporating higher-order statistics such as covariance, skewness, and kurtosis, AHFRS improves predictive accuracy under strict computational budgets. We validate the approach in two stages. First, a real-world case study on a univariate Bitcoin time series provides a practical stress test using a Long Short-Term Memory (LSTM) network as a robust baseline. This validation reveals a significant increase in forecasting robustness, with our method reducing the Root Mean Squared Error (RMSE) by more than 76% in a challenging scenario. Second, its generalizability is established on synthetic multivariate data sets in Finance, Retail, and Healthcare using standard statistical models. Across domains, AHFRS consistently outperforms baselines; in our multivariate Finance simulation, RMSE decreases by up to 62.5% in Finance and Mean Absolute Percentage Error (MAPE) drops by more than 10 percentage points in Healthcare. These results demonstrate that the proposed framework and AHFRS advances the theoretical modeling of data complexity and the design of adaptive, resource-efficient forecasting pipelines for real-world, high-volume data ecosystems. Keywords: univariate time series; multivariate time series; big data analytics; recursive window segmentation; high fluctuation; predictive modeling; data optimization",2,NA,NA,0,72,Estadística
Big Data and Cognitive Computing,Sentence-Level Rhetorical Role Labeling in Judicial Decisions,"Csányi, Gergely Márk; Üveges, István; Lakatos, Dorina; Ripszám, Dóra; Kozák, Kornélia; Nagy, Dániel; Vadász, János Pál",2025/12,2025,10.3390/bdcc9120315,https://www.mdpi.com/2504-2289/9/12/315,"This paper presents an in-production Rhetorical Role Labeling (RRL) classifier developed for Hungarian judicial decisions. RRL is a sequential classification problem in Natural Language Processing, aiming to assign functional roles (such as facts, arguments, decision, etc.) to every segment or sentence in a legal document. The study was conducted on a human-annotated sentence-level RRL corpus and compares multiple neural architectures, including BiLSTM, attention-based networks, and a support vector machine as baseline. It further investigates the impact of late chunking during vectorization, in contrast to classical approaches. Results from tests on the labeled dataset and annotator agreement statistics are reported, and performance is analyzed across architecture types and embedding strategies. Contrary to recent findings in retrieval tasks, late chunking does not show consistent improvements for sentence-level RRL, suggesting that contextualization through chunk embeddings may introduce noise rather than useful context in Hungarian legal judgments. The work also discusses the unique structure and labeling challenges of Hungarian cases compared to international datasets and provides empirical insights for future legal NLP research in non-English court decisions. Keywords: rhetorical role labeling; judicial decisions; sentence classification; late chunking",7,NA,NA,0,43,Machine Learning
Big Data and Cognitive Computing,A Multi-Scale Feature Fusion Linear Attention Model for Movie Review Sentiment Analysis,"Jiang, Zi; Xu, Chengjun",2025/12,2025,10.3390/bdcc9120325,https://www.mdpi.com/2504-2289/9/12/325,"Sentiment classification is a key technique for analyzing the emotional tendency of user reviews and is of great significance to movie recommendation systems. However, existing methods often face challenges in practical applications due to complex model structures, low computational efficiency, or difficulties in balancing local details with global contextual features. To address these issues, this paper proposes a Multi-Scale Feature Fusion Linear Attention model (MSFFLA). The model consists of three core modules: the BERT Encoder module for extracting basic semantic features; the Parallel Multi-scale Feature Extraction module (PMFE), which employs multi-branch dilated convolutions to accurately capture local fine-grained features; and the Global Multi-scale Linear Feature Extraction module (MGLFE), which introduces a Multi-Scale Linear Attention mechanism (MSLA) to efficiently model global contextual dependencies with approximately linear computational complexity. Extensive experiments were conducted on three public datasets: SST-2, Amazon Reviews, and MR. The results show that compared to the state-of-the-art BERT-CondConv model, our model achieves improvements in accuracy and F1-Score by 1.8% and 0.4%, respectively, on the SST-2 dataset, and by 1.5% and 0.3% on the Amazon Reviews dataset. This study not only validates the effectiveness of the proposed model but also provides an efficient and lightweight solution for sentiment classification tasks in movie recommendation systems, demonstrating promising practical application prospects. Keywords: multi-stage feature; sentiment analysis; movie reviews",2,NA,NA,0,66,Machine Learning
Big Data and Cognitive Computing,KANs Layer Integration: Benchmarking Deep Learning Architectures for Tornado Prediction,"Yang, Shuo (Luna); Vilataj, Ehsaneh; Raza, Muhammad Faizan; Srinivasan, Satish Mahadevan",2025/12,2025,10.3390/bdcc9120324,https://www.mdpi.com/2504-2289/9/12/324,"Tornado occurrence and detection are well established in mesoscale meteorology, yet the application of deep learning (DL) to radar-based tornado detection remains nascent and under-validated. This study benchmarks DL approaches on TorNet, a curated dataset of full-resolution, polarimetric Weather Surveillance Radar-1988 Doppler (WSR-88D) radar volumes. We evaluate three canonical architectures (e.g., CNN, VGG19, and Xception) under five optimizers and assess the effect of replacing conventional MLP heads with Kolmogorov–Arnold Network (KAN) layers. To address severe class imbalance and label noise, we implement radar-aware preprocessing and augmentation, temporal splits, and recall-sensitive training. Models are compared using accuracy, precision, recall, and ROC-AUC. Results show that KAN-augmented variants generally converge faster and deliver higher rare-event sensitivity and discriminative power than their baselines, with Adam and RMSprop providing the most stable training and Lion showing architecture-dependent gains. We contribute (i) a reproducible baseline suite for TorNet, (ii) evidence on the conditions under which KAN integration improves tornado detection, and (iii) practical guidance on optimizer–architecture choices for rare-event forecasting with weather radar. Keywords: tornado detection; radar image analysis; rare-event prediction; deep learning (DL); Kolmogorov–Arnold Networks (KANs)",4,NA,NA,0,60,Machine Learning
Big Data and Cognitive Computing,Influence Mechanism of Rock Compressive Mechanical Properties Under Freeze-Thaw Cycles: Insights from Machine Learning,"Gao, Shuai; Gu, Zhongyuan; Xiong, Xin; Wang, Chengnian",2025/12,2025,10.3390/bdcc9120323,https://www.mdpi.com/2504-2289/9/12/323,"In plateau and high-altitude areas, freeze-thaw cycles often alter the uniaxial compressive strength (UCS) of rock, thereby impacting the stability of geotechnical engineering. Acquiring rock samples in these areas for UCS testing is often time-consuming and labor-intensive. This study developed a hybrid model based on the XGBoost algorithm to predict the UCS of rock under freeze-thaw conditions. First, a database was created containing longitudinal wave velocity (Vp), rock porosity (P), rock density (D), freezing temperature (T), number of freeze-thaw cycles (FTCs), and UCS. Four swarm intelligence optimization algorithms—artificial bee colony, Newton–Raphson, particle swarm optimization, and dung beetle optimization—were used to optimize the maximum iterations, depth, and learning rate of the XGBoost model, thereby enhancing model accuracy and developing four hybrid models. The four hybrid models were compared to a single XGBoost model and a random forest (RF) model to evaluate overall performance, and the optimal model was selected. The results demonstrate that all hybrid models outperform the single models. The XGBoost model optimized by the sparrow algorithm (R2 = 0.94, RMSE = 10.10, MAPE = 0.095, MAE = 7.22) performed best in predicting UCS. SHapley Additive exPlanations (SHAP) were used to assess the marginal contribution of each input variable to the UCS prediction of freeze-thawed rock. This study is expected to provide a reference for predicting the UCS of freeze-thawed rock using machine learning. Keywords: freeze-thaw cycles; uniaxial compressive strength of rock; machine learning; XGBoost; SHAP",4,NA,NA,0,46,Machine Learning
Big Data and Cognitive Computing,Spatio-Temporal and Semantic Dual-Channel Contrastive Alignment for POI Recommendation,"Bu, Chong; Liu, Yujie; Lu, Jing; Huang, Manqi; Li, Maoyi; Li, Jiarui",2025/12,2025,10.3390/bdcc9120322,https://www.mdpi.com/2504-2289/9/12/322,"Point-of-Interest (POI) recommendation predicts users’ future check-ins based on their historical trajectories and plays a key role in location-based services (LBS). Traditional approaches such as collaborative filtering and matrix factorization model user–POI interaction matrices fail to fully leverage spatio-temporal information and semantic attributes, leading to weak performance on sparse and long-tail POIs. Recently, Graph Neural Networks (GNNs) have been applied by constructing heterogeneous user–POI graphs to capture high-order relations. However, they still struggle to effectively integrate spatio-temporal and semantic information and enhance the discriminative power of learned representations. To overcome these issues, we propose Spatio-Temporal and Semantic Dual-Channel Contrastive Alignment for POI Recommendation (S2DCRec), a novel framework integrating spatio-temporal and semantic information. It employs hierarchical relational encoding to capture fine-grained behavioral patterns and high-level semantic dependencies. The model jointly captures user–POI interactions, temporal dynamics, and semantic correlations in a unified framework. Furthermore, our alignment strategy ensures micro-level collaborative and spatio-temporal consistency and macro-level semantic coherence, enabling fine-grained embedding fusion and interpretable contrastive learning. Experiments on real-world datasets, Foursquare NYC, and Yelp, show that S2DCRec outperforms all baselines, improving F1 scores by 4.04% and 3.01%, respectively. These results demonstrate the effectiveness of the dual-channel design in capturing both sequential and semantic dependencies for accurate POI recommendation. Keywords: POI recommendation; graph neural networks; spatio-temporal modeling; semantic representation; dual-channel contrastive alignment",6,NA,NA,0,28,Machine Learning
Big Data and Cognitive Computing,A Tabular Data Imputation Technique Using Transformer and Convolutional Neural Networks,"Bridge-Nduwimana, Charlène Béatrice; El Harrauss, Salah Eddine; El Ouaazizi, Aziza; Benyakhlef, Majid",2025/12,2025,10.3390/bdcc9120321,https://www.mdpi.com/2504-2289/9/12/321,"Upstream processes strongly influence downstream analysis in sequential data-processing workflows, particularly in machine learning, where data quality directly affects model performance. Conventional statistical imputations often fail to capture nonlinear dependencies, while deep learning approaches typically lack uncertainty quantification. We introduce a hybrid imputation model that integrates a deep learning autoencoder with Convolutional Neural Network (CNN) layers and a Transformer-based contextual modeling architecture to address systematic variation across heterogeneous data sources. Performing multiple imputations in the autoencoder–transformer latent space and averaging representations provides implicit batch correction that suppresses context-specific remains without explicit batch identifiers. We performed experiments on datasets in which 10% of missing data was artificially introduced by completely random missing data (MCAR) and non-random missing data (MNAR) mechanisms. They demonstrated practical performance, jointly ranking first among the imputation methods evaluated. This imputation technique reduced the root mean square error (RMSE) by 50% compared to denoising autoencoders (DAE) and by 46% compared to iterative imputation (MICE). Performance was comparable for adversarial models (GAIN) and attention-based models (MIDA), and both provided interpretable uncertainty estimates (CV = 0.08–0.15). Validation on datasets from multiple sources confirmed the robustness of the technique: notably, on a forensic dataset from multiple laboratories, our imputation technique achieved a practical improvement over GAIN (0.146 vs. 0.189 RMSE), highlighting its effectiveness in mitigating batch effects. Keywords: imputation technique; multiple imputation; autoencoder; transformer; latent average space; deep learning; uncertainty quantification; missing data mechanism",4,NA,NA,0,64,Machine Learning
Big Data and Cognitive Computing,"A Systematic Literature Review of Retrieval-Augmented Generation: Techniques, Metrics, and Challenges","Brown, Andrew; Roman, Muhammad; Devereux, Barry",2025/12,2025,10.3390/bdcc9120320,https://www.mdpi.com/2504-2289/9/12/320,"Background: Retrieval-augmented generation (RAG) aims to reduce hallucinations and outdated knowledge by grounding LLM outputs in retrieved evidence, but empirical results are scattered across tasks, systems, and metrics, limiting cumulative insight. Objective: We aimed to synthesise empirical evidence on RAG effectiveness versus parametric-only baselines, map datasets/architectures/evaluation practices, and surface limitations and research gaps. Methods: This systematic review was conducted and reported in accordance with PRISMA 2020. We searched the ACM Digital Library, IEEE Xplore, Scopus, ScienceDirect, and DBLP; all sources were last searched on 13 May 2025. This included studies from January 2020–May 2025 that addressed RAG or similar retrieval-supported systems producing text output, met citation thresholds (≥15 for 2025; ≥30 for 2024 or earlier), and offered original contributions; excluded non-English items, irrelevant works, duplicates, and records without accessible full text. Bias was appraised with a brief checklist; screening used one reviewer with an independent check and discussion. LLM suggestions were advisory only; 2025 citation thresholds were adjusted to limit citation-lag. We used a descriptive approach to synthesise the results, organising studies by themes aligned to RQ1–RQ4 and reporting summary counts/frequencies; no meta-analysis was undertaken due to heterogeneity of designs and metrics. Results: We included 128 studies spanning knowledge-intensive tasks (35/128; 27.3%), open-domain QA (20/128; 15.6%), software engineering (13/128; 10.2%), and medical domains (11/128; 8.6%). Methods have shifted from DPR + seq2seq baselines to modular, policy-driven RAG with hybrid/structure-aware retrieval, uncertainty-triggered loops, memory, and emerging multimodality. Evaluation remains overlap-heavy (EM/F1), with increasing use of retrieval diagnostics (e.g., Recall@k, MRR@k), human judgements, and LLM-as-judge protocols. Efficiency and security (poisoning, leakage, jailbreaks) are growing concerns. Discussion: Evidence supports a shift to modular, policy-driven RAG, combining hybrid/structure-aware retrieval, uncertainty-aware control, memory, and multimodality, to improve grounding and efficiency. To advance from prototypes to dependable systems, we recommend: (i) holistic benchmarks pairing quality with cost/latency and safety, (ii) budget-aware retrieval/tool-use policies, and (iii) provenance-aware pipelines that expose uncertainty and deliver traceable evidence. We note the evidence base may be affected by citation-lag from the inclusion thresholds and by English-only, five-library coverage. Funding: Advanced Research and Engineering Centre. Registration: Not registered. Keywords: contextual generation; information retrieval; large language models (LLMs); natural language processing (NLP); PRISMA 2020; retrieval-augmented generation (RAG); systematic literature review",3,NA,NA,0,454,IA Generativa
Big Data and Cognitive Computing,Identifying New Promising Research Directions with Open Peer Reviews and Contextual Top2Vec,"Devyatkin, Dmitry; Sochenkov, Ilya V.; Popov, Dmitrii; Zubarev, Denis; Ryzhova, Anastasia; Abanin, Fyodor; Grigoriev, Oleg",2025/12,2025,10.3390/bdcc9120319,https://www.mdpi.com/2504-2289/9/12/319,"The reliable and early detection of promising research directions is of great practical importance, especially in cases of limited resources. It enables researchers, funding experts, and science authorities to focus their efforts effectively. Although citation analysis has been commonly considered the primary tool to detect directions for a long time, it lacks responsiveness, as it requires time for citations to emerge. In this paper, we propose a conceptual framework that detects new research directions with a contextual Top2Vec model, collects and analyzes reviews for those directions via Transformer-based classifiers, ranks them, and generates short summaries for the highest-scoring ones with a BART model. Averaging review scores for a whole topic helps mitigate the review bias problem. Experiments on past ICLR open reviews show that the highly ranked directions detected are significantly better cited; additionally, in most cases, they exhibit better publication dynamics. Keywords: frontiers; open reviews; contextual Top2Vec; text summarization; review score prediction; transformer",7,NA,NA,0,43,Machine Learning
